source,target,peso,citas_max,primera_colab,ultima_colab
https://openalex.org/A5031016824,https://openalex.org/A5073517513,1,588,2023,2023
https://openalex.org/A5031016824,https://openalex.org/A5091575134,1,588,2023,2023
https://openalex.org/A5031016824,https://openalex.org/A5103215634,1,588,2023,2023
https://openalex.org/A5031016824,https://openalex.org/A5110501266,1,588,2023,2023
https://openalex.org/A5031037291,https://openalex.org/A5031299191,1,165,2020,2020
https://openalex.org/A5031037291,https://openalex.org/A5043235685,1,165,2020,2020
https://openalex.org/A5031037291,https://openalex.org/A5043554307,1,165,2020,2020
https://openalex.org/A5031037291,https://openalex.org/A5049294543,1,165,2020,2020
https://openalex.org/A5031037291,https://openalex.org/A5053244337,1,165,2020,2020
https://openalex.org/A5031037291,https://openalex.org/A5068677359,1,165,2020,2020
https://openalex.org/A5031037291,https://openalex.org/A5073175528,1,165,2020,2020
https://openalex.org/A5031037291,https://openalex.org/A5082951649,1,165,2020,2020
https://openalex.org/A5031037291,https://openalex.org/A5091086026,1,165,2020,2020
https://openalex.org/A5031037291,https://openalex.org/A5100763587,1,165,2020,2020
https://openalex.org/A5031037291,https://openalex.org/A5102873527,1,165,2020,2020
https://openalex.org/A5031037291,https://openalex.org/A5111908438,1,165,2020,2020
https://openalex.org/A5031037291,https://openalex.org/A5112605324,1,165,2020,2020
https://openalex.org/A5031038442,https://openalex.org/A5037946457,1,248,2021,2021
https://openalex.org/A5031038442,https://openalex.org/A5049389291,2,248,2018,2021
https://openalex.org/A5031038442,https://openalex.org/A5076158905,1,248,2021,2021
https://openalex.org/A5031038442,https://openalex.org/A5089922603,1,248,2021,2021
https://openalex.org/A5031038442,https://openalex.org/A5105407837,3,184,2018,2018
https://openalex.org/A5031055190,https://openalex.org/A5053488957,1,180,2021,2021
https://openalex.org/A5031055190,https://openalex.org/A5074813483,1,180,2021,2021
https://openalex.org/A5031055190,https://openalex.org/A5075548974,1,180,2021,2021
https://openalex.org/A5031055190,https://openalex.org/A5082265338,1,180,2021,2021
https://openalex.org/A5031091191,https://openalex.org/A5058211217,1,293,2020,2020
https://openalex.org/A5031091191,https://openalex.org/A5063457306,1,190,2021,2021
https://openalex.org/A5031091191,https://openalex.org/A5089152522,1,190,2021,2021
https://openalex.org/A5031123948,https://openalex.org/A5036122402,1,394,2022,2022
https://openalex.org/A5031123948,https://openalex.org/A5036125612,1,394,2022,2022
https://openalex.org/A5031123948,https://openalex.org/A5046076272,1,394,2022,2022
https://openalex.org/A5031123948,https://openalex.org/A5058862798,1,394,2022,2022
https://openalex.org/A5031123948,https://openalex.org/A5064592600,1,394,2022,2022
https://openalex.org/A5031123948,https://openalex.org/A5075086528,1,394,2022,2022
https://openalex.org/A5031123948,https://openalex.org/A5080060200,1,394,2022,2022
https://openalex.org/A5031128641,https://openalex.org/A5051423513,1,224,2021,2021
https://openalex.org/A5031128641,https://openalex.org/A5067468587,1,224,2021,2021
https://openalex.org/A5031128641,https://openalex.org/A5068797577,1,224,2021,2021
https://openalex.org/A5031128641,https://openalex.org/A5077151586,1,224,2021,2021
https://openalex.org/A5031128641,https://openalex.org/A5078981759,1,224,2021,2021
https://openalex.org/A5031128641,https://openalex.org/A5110998948,1,224,2021,2021
https://openalex.org/A5031128641,https://openalex.org/A5113780372,1,224,2021,2021
https://openalex.org/A5031137488,https://openalex.org/A5032036781,1,124,2019,2019
https://openalex.org/A5031137488,https://openalex.org/A5046645490,1,124,2019,2019
https://openalex.org/A5031137488,https://openalex.org/A5084917273,1,124,2019,2019
https://openalex.org/A5031137488,https://openalex.org/A5086177072,1,124,2019,2019
https://openalex.org/A5031165123,https://openalex.org/A5032066777,1,532,2019,2019
https://openalex.org/A5031165123,https://openalex.org/A5035391535,1,532,2019,2019
https://openalex.org/A5031165123,https://openalex.org/A5045824020,1,532,2019,2019
https://openalex.org/A5031165123,https://openalex.org/A5053651061,1,532,2019,2019
https://openalex.org/A5031165123,https://openalex.org/A5053694130,1,532,2019,2019
https://openalex.org/A5031165123,https://openalex.org/A5054902727,1,532,2019,2019
https://openalex.org/A5031215616,https://openalex.org/A5051148387,1,138,2020,2020
https://openalex.org/A5031215616,https://openalex.org/A5088006967,1,138,2020,2020
https://openalex.org/A5031215616,https://openalex.org/A5088487994,1,138,2020,2020
https://openalex.org/A5031215616,https://openalex.org/A5089212630,1,138,2020,2020
https://openalex.org/A5031227966,https://openalex.org/A5071616103,1,144,2021,2021
https://openalex.org/A5031227966,https://openalex.org/A5089339331,1,144,2021,2021
https://openalex.org/A5031299191,https://openalex.org/A5043235685,1,165,2020,2020
https://openalex.org/A5031299191,https://openalex.org/A5043554307,1,165,2020,2020
https://openalex.org/A5031299191,https://openalex.org/A5049294543,1,165,2020,2020
https://openalex.org/A5031299191,https://openalex.org/A5053244337,1,165,2020,2020
https://openalex.org/A5031299191,https://openalex.org/A5068677359,1,165,2020,2020
https://openalex.org/A5031299191,https://openalex.org/A5073175528,1,165,2020,2020
https://openalex.org/A5031299191,https://openalex.org/A5082951649,1,165,2020,2020
https://openalex.org/A5031299191,https://openalex.org/A5091086026,1,165,2020,2020
https://openalex.org/A5031299191,https://openalex.org/A5100763587,1,165,2020,2020
https://openalex.org/A5031299191,https://openalex.org/A5102873527,1,165,2020,2020
https://openalex.org/A5031299191,https://openalex.org/A5111908438,1,165,2020,2020
https://openalex.org/A5031299191,https://openalex.org/A5112605324,1,165,2020,2020
https://openalex.org/A5031322084,https://openalex.org/A5040340680,1,246,2019,2019
https://openalex.org/A5031322084,https://openalex.org/A5046746256,1,246,2019,2019
https://openalex.org/A5031322084,https://openalex.org/A5056976988,1,246,2019,2019
https://openalex.org/A5031322084,https://openalex.org/A5075483290,1,246,2019,2019
https://openalex.org/A5031331788,https://openalex.org/A5035621787,1,222,2022,2022
https://openalex.org/A5031331788,https://openalex.org/A5036969068,1,222,2022,2022
https://openalex.org/A5031331788,https://openalex.org/A5039190544,1,222,2022,2022
https://openalex.org/A5031331788,https://openalex.org/A5044090304,1,222,2022,2022
https://openalex.org/A5031331788,https://openalex.org/A5045206110,1,222,2022,2022
https://openalex.org/A5031331788,https://openalex.org/A5048503699,1,222,2022,2022
https://openalex.org/A5031331788,https://openalex.org/A5050511958,1,222,2022,2022
https://openalex.org/A5031331788,https://openalex.org/A5059528569,1,222,2022,2022
https://openalex.org/A5031331788,https://openalex.org/A5061976008,1,222,2022,2022
https://openalex.org/A5031331788,https://openalex.org/A5068588042,1,222,2022,2022
https://openalex.org/A5031331788,https://openalex.org/A5075641669,1,222,2022,2022
https://openalex.org/A5031331788,https://openalex.org/A5075966080,1,222,2022,2022
https://openalex.org/A5031331788,https://openalex.org/A5087905184,1,222,2022,2022
https://openalex.org/A5031331788,https://openalex.org/A5088086273,1,222,2022,2022
https://openalex.org/A5031331788,https://openalex.org/A5103059172,1,222,2022,2022
https://openalex.org/A5031332154,https://openalex.org/A5089725678,1,156,2021,2021
https://openalex.org/A5031357958,https://openalex.org/A5070881587,1,166,2020,2020
https://openalex.org/A5031394961,https://openalex.org/A5037605984,1,127,2021,2021
https://openalex.org/A5031394961,https://openalex.org/A5044114354,2,221,2019,2021
https://openalex.org/A5031394961,https://openalex.org/A5047530416,3,526,2018,2021
https://openalex.org/A5031394961,https://openalex.org/A5048456592,1,433,2021,2021
https://openalex.org/A5031394961,https://openalex.org/A5050436606,1,194,2018,2018
https://openalex.org/A5031394961,https://openalex.org/A5052585365,3,526,2018,2021
https://openalex.org/A5031394961,https://openalex.org/A5055201388,4,433,2018,2021
https://openalex.org/A5031394961,https://openalex.org/A5057795805,1,194,2018,2018
https://openalex.org/A5031394961,https://openalex.org/A5068559276,3,526,2018,2021
https://openalex.org/A5031394961,https://openalex.org/A5082585333,5,526,2018,2021
https://openalex.org/A5031394961,https://openalex.org/A5085083859,1,172,2018,2018
https://openalex.org/A5031394961,https://openalex.org/A5085501999,1,172,2018,2018
https://openalex.org/A5031394961,https://openalex.org/A5111448459,1,221,2019,2019
https://openalex.org/A5031394961,https://openalex.org/A5111928050,1,526,2019,2019
https://openalex.org/A5031394961,https://openalex.org/A5112428675,1,221,2019,2019
https://openalex.org/A5031443698,https://openalex.org/A5032490352,1,135,2018,2018
https://openalex.org/A5031443698,https://openalex.org/A5047342242,1,135,2018,2018
https://openalex.org/A5031443698,https://openalex.org/A5056938795,1,135,2018,2018
https://openalex.org/A5031443698,https://openalex.org/A5087135694,1,135,2018,2018
https://openalex.org/A5031443698,https://openalex.org/A5105180298,1,135,2018,2018
https://openalex.org/A5031443698,https://openalex.org/A5105451553,1,135,2018,2018
https://openalex.org/A5031443698,https://openalex.org/A5105638963,1,135,2018,2018
https://openalex.org/A5031443698,https://openalex.org/A5107831423,1,135,2018,2018
https://openalex.org/A5031443698,https://openalex.org/A5107834619,1,135,2018,2018
https://openalex.org/A5031443698,https://openalex.org/A5107856740,1,135,2018,2018
https://openalex.org/A5031443698,https://openalex.org/A5107923201,1,135,2018,2018
https://openalex.org/A5031443698,https://openalex.org/A5108166900,1,135,2018,2018
https://openalex.org/A5031443698,https://openalex.org/A5112361276,1,135,2018,2018
https://openalex.org/A5031443698,https://openalex.org/A5112403211,1,135,2018,2018
https://openalex.org/A5031443698,https://openalex.org/A5113977323,1,135,2018,2018
https://openalex.org/A5031481620,https://openalex.org/A5090840943,1,127,2020,2020
https://openalex.org/A5031530862,https://openalex.org/A5034503877,1,130,2018,2018
https://openalex.org/A5031693554,https://openalex.org/A5056487399,1,128,2020,2020
https://openalex.org/A5031693554,https://openalex.org/A5089804070,1,128,2020,2020
https://openalex.org/A5031707583,https://openalex.org/A5046324951,1,551,2021,2021
https://openalex.org/A5031707583,https://openalex.org/A5071817870,1,551,2021,2021
https://openalex.org/A5031707583,https://openalex.org/A5085636293,1,288,2019,2019
https://openalex.org/A5031736051,https://openalex.org/A5034915609,1,186,2018,2018
https://openalex.org/A5031736051,https://openalex.org/A5037721827,1,186,2018,2018
https://openalex.org/A5031736051,https://openalex.org/A5054997556,1,186,2018,2018
https://openalex.org/A5031736051,https://openalex.org/A5059688600,1,186,2018,2018
https://openalex.org/A5031736051,https://openalex.org/A5102960772,1,186,2018,2018
https://openalex.org/A5031754734,https://openalex.org/A5038586394,1,358,2019,2019
https://openalex.org/A5031754734,https://openalex.org/A5052554617,2,358,2019,2019
https://openalex.org/A5031754734,https://openalex.org/A5054708420,1,270,2019,2019
https://openalex.org/A5031754734,https://openalex.org/A5083196859,1,358,2019,2019
https://openalex.org/A5031802664,https://openalex.org/A5087770001,1,165,2019,2019
https://openalex.org/A5031827108,https://openalex.org/A5074675608,1,139,2021,2021
https://openalex.org/A5031827108,https://openalex.org/A5083467134,1,139,2021,2021
https://openalex.org/A5031854929,https://openalex.org/A5033993222,1,137,2020,2020
https://openalex.org/A5031854929,https://openalex.org/A5041024002,1,137,2020,2020
https://openalex.org/A5031854929,https://openalex.org/A5109443399,1,137,2020,2020
https://openalex.org/A5031874209,https://openalex.org/A5048639118,1,148,2021,2021
https://openalex.org/A5031874209,https://openalex.org/A5051601604,1,148,2021,2021
https://openalex.org/A5031874209,https://openalex.org/A5061748222,1,148,2021,2021
https://openalex.org/A5031874209,https://openalex.org/A5100613122,1,148,2021,2021
https://openalex.org/A5031877252,https://openalex.org/A5035651184,1,159,2022,2022
https://openalex.org/A5031877252,https://openalex.org/A5078597720,1,159,2022,2022
https://openalex.org/A5031879333,https://openalex.org/A5076324723,1,196,2020,2020
https://openalex.org/A5031879333,https://openalex.org/A5081011109,1,138,2019,2019
https://openalex.org/A5031879333,https://openalex.org/A5081220480,1,196,2020,2020
https://openalex.org/A5031911856,https://openalex.org/A5035075709,1,346,2019,2019
https://openalex.org/A5031911856,https://openalex.org/A5066190933,1,346,2019,2019
https://openalex.org/A5031911856,https://openalex.org/A5068373450,1,346,2019,2019
https://openalex.org/A5031911856,https://openalex.org/A5082823861,1,346,2019,2019
https://openalex.org/A5031911856,https://openalex.org/A5110302157,1,346,2019,2019
https://openalex.org/A5031915760,https://openalex.org/A5041588644,2,1354,2021,2021
https://openalex.org/A5032010255,https://openalex.org/A5037610623,1,158,2021,2021
https://openalex.org/A5032010255,https://openalex.org/A5083869852,1,158,2021,2021
https://openalex.org/A5032018253,https://openalex.org/A5033693953,1,154,2020,2020
https://openalex.org/A5032018253,https://openalex.org/A5100420053,1,154,2020,2020
https://openalex.org/A5032018253,https://openalex.org/A5100659215,1,154,2020,2020
https://openalex.org/A5032018253,https://openalex.org/A5101059633,1,154,2020,2020
https://openalex.org/A5032036781,https://openalex.org/A5046645490,1,124,2019,2019
https://openalex.org/A5032036781,https://openalex.org/A5084917273,2,134,2019,2020
https://openalex.org/A5032036781,https://openalex.org/A5086177072,1,124,2019,2019
https://openalex.org/A5032049697,https://openalex.org/A5044055016,1,490,2020,2020
https://openalex.org/A5032049697,https://openalex.org/A5058690831,1,490,2020,2020
https://openalex.org/A5032049697,https://openalex.org/A5071082894,1,490,2020,2020
https://openalex.org/A5032049697,https://openalex.org/A5083574933,1,490,2020,2020
https://openalex.org/A5032049697,https://openalex.org/A5090723858,1,490,2020,2020
https://openalex.org/A5032049697,https://openalex.org/A5108276365,1,490,2020,2020
https://openalex.org/A5032049697,https://openalex.org/A5112908184,1,490,2020,2020
https://openalex.org/A5032066777,https://openalex.org/A5035391535,1,532,2019,2019
https://openalex.org/A5032066777,https://openalex.org/A5045824020,1,532,2019,2019
https://openalex.org/A5032066777,https://openalex.org/A5053651061,1,532,2019,2019
https://openalex.org/A5032066777,https://openalex.org/A5053694130,1,532,2019,2019
https://openalex.org/A5032066777,https://openalex.org/A5054902727,1,532,2019,2019
https://openalex.org/A5032072812,https://openalex.org/A5040003807,1,145,2019,2019
https://openalex.org/A5032072812,https://openalex.org/A5051883369,1,145,2019,2019
https://openalex.org/A5032072812,https://openalex.org/A5087919993,1,145,2019,2019
https://openalex.org/A5032120489,https://openalex.org/A5036681914,1,136,2018,2018
https://openalex.org/A5032120489,https://openalex.org/A5086448307,1,136,2018,2018
https://openalex.org/A5032151219,https://openalex.org/A5046514583,1,129,2019,2019
https://openalex.org/A5032151219,https://openalex.org/A5053842341,1,129,2019,2019
https://openalex.org/A5032151219,https://openalex.org/A5058927884,1,129,2019,2019
https://openalex.org/A5032151219,https://openalex.org/A5071972931,1,129,2019,2019
https://openalex.org/A5032151219,https://openalex.org/A5073631691,1,129,2019,2019
https://openalex.org/A5032151219,https://openalex.org/A5091854153,1,129,2019,2019
https://openalex.org/A5032151722,https://openalex.org/A5036456556,1,142,2021,2021
https://openalex.org/A5032151722,https://openalex.org/A5045813188,1,142,2021,2021
https://openalex.org/A5032151722,https://openalex.org/A5058737221,1,142,2021,2021
https://openalex.org/A5032151722,https://openalex.org/A5063694239,1,142,2021,2021
https://openalex.org/A5032151722,https://openalex.org/A5086969194,1,142,2021,2021
https://openalex.org/A5032180306,https://openalex.org/A5034679409,1,121,2022,2022
https://openalex.org/A5032180306,https://openalex.org/A5052726141,1,147,2020,2020
https://openalex.org/A5032191971,https://openalex.org/A5047616746,1,458,2020,2020
https://openalex.org/A5032191971,https://openalex.org/A5056511678,1,458,2020,2020
https://openalex.org/A5032191971,https://openalex.org/A5085325388,1,458,2020,2020
https://openalex.org/A5032191971,https://openalex.org/A5088249067,1,458,2020,2020
https://openalex.org/A5032195278,https://openalex.org/A5074596232,1,167,2021,2021
https://openalex.org/A5032242062,https://openalex.org/A5100424982,1,128,2018,2018
https://openalex.org/A5032242062,https://openalex.org/A5111558767,1,128,2018,2018
https://openalex.org/A5032243719,https://openalex.org/A5047616746,1,165,2019,2019
https://openalex.org/A5032243719,https://openalex.org/A5054077929,1,165,2019,2019
https://openalex.org/A5032243719,https://openalex.org/A5061086963,1,165,2019,2019
https://openalex.org/A5032243719,https://openalex.org/A5082237231,1,165,2019,2019
https://openalex.org/A5032243719,https://openalex.org/A5085325388,1,165,2019,2019
https://openalex.org/A5032243719,https://openalex.org/A5088249067,1,165,2019,2019
https://openalex.org/A5032252442,https://openalex.org/A5037198503,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5039694693,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5040171276,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5040290360,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5045301167,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5050653783,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5053376791,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5057586786,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5062231021,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5064031188,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5064150548,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5070351685,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5070501483,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5073796630,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5076076101,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5081389327,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5082195410,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5086054339,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5087380706,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5088697304,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5100351254,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5112472336,1,208,2023,2023
https://openalex.org/A5032252442,https://openalex.org/A5112650278,1,208,2023,2023
https://openalex.org/A5032289984,https://openalex.org/A5037946457,2,272,2018,2019
https://openalex.org/A5032289984,https://openalex.org/A5039881620,1,272,2019,2019
https://openalex.org/A5032289984,https://openalex.org/A5049389291,1,272,2019,2019
https://openalex.org/A5032289984,https://openalex.org/A5056099281,2,272,2018,2019
https://openalex.org/A5032289984,https://openalex.org/A5059664632,2,272,2018,2019
https://openalex.org/A5032289984,https://openalex.org/A5060733561,1,272,2019,2019
https://openalex.org/A5032289984,https://openalex.org/A5062022156,1,272,2019,2019
https://openalex.org/A5032289984,https://openalex.org/A5073803808,1,272,2019,2019
https://openalex.org/A5032289984,https://openalex.org/A5076158905,1,272,2019,2019
https://openalex.org/A5032289984,https://openalex.org/A5086055222,2,272,2018,2019
https://openalex.org/A5032289984,https://openalex.org/A5090828209,1,136,2018,2018
https://openalex.org/A5032289984,https://openalex.org/A5100621918,1,272,2019,2019
https://openalex.org/A5032371318,https://openalex.org/A5033602827,1,146,2018,2018
https://openalex.org/A5032428481,https://openalex.org/A5038261279,1,122,2021,2021
https://openalex.org/A5032428481,https://openalex.org/A5057869858,1,122,2021,2021
https://openalex.org/A5032428481,https://openalex.org/A5064069863,1,122,2021,2021
https://openalex.org/A5032459165,https://openalex.org/A5042595496,1,134,2020,2020
https://openalex.org/A5032459165,https://openalex.org/A5049536714,1,134,2020,2020
https://openalex.org/A5032459165,https://openalex.org/A5054935542,1,134,2020,2020
https://openalex.org/A5032459165,https://openalex.org/A5058766238,1,134,2020,2020
https://openalex.org/A5032459165,https://openalex.org/A5060552113,1,134,2020,2020
https://openalex.org/A5032459165,https://openalex.org/A5066109383,1,134,2020,2020
https://openalex.org/A5032459165,https://openalex.org/A5079033594,1,134,2020,2020
https://openalex.org/A5032459165,https://openalex.org/A5090988153,1,134,2020,2020
https://openalex.org/A5032482902,https://openalex.org/A5046843039,1,140,2019,2019
https://openalex.org/A5032490352,https://openalex.org/A5047342242,1,135,2018,2018
https://openalex.org/A5032490352,https://openalex.org/A5056938795,1,135,2018,2018
https://openalex.org/A5032490352,https://openalex.org/A5087135694,1,135,2018,2018
https://openalex.org/A5032490352,https://openalex.org/A5105180298,1,135,2018,2018
https://openalex.org/A5032490352,https://openalex.org/A5105451553,1,135,2018,2018
https://openalex.org/A5032490352,https://openalex.org/A5105638963,1,135,2018,2018
https://openalex.org/A5032490352,https://openalex.org/A5107831423,1,135,2018,2018
https://openalex.org/A5032490352,https://openalex.org/A5107834619,1,135,2018,2018
https://openalex.org/A5032490352,https://openalex.org/A5107856740,1,135,2018,2018
https://openalex.org/A5032490352,https://openalex.org/A5107923201,1,135,2018,2018
https://openalex.org/A5032490352,https://openalex.org/A5108166900,1,135,2018,2018
https://openalex.org/A5032490352,https://openalex.org/A5112361276,1,135,2018,2018
https://openalex.org/A5032490352,https://openalex.org/A5112403211,1,135,2018,2018
https://openalex.org/A5032490352,https://openalex.org/A5113977323,1,135,2018,2018
https://openalex.org/A5032583584,https://openalex.org/A5053598676,1,133,2021,2021
https://openalex.org/A5032583584,https://openalex.org/A5062428481,1,133,2018,2018
https://openalex.org/A5032583584,https://openalex.org/A5064672784,1,133,2018,2018
https://openalex.org/A5032583584,https://openalex.org/A5065226867,2,133,2018,2021
https://openalex.org/A5032583584,https://openalex.org/A5069074260,1,133,2021,2021
https://openalex.org/A5032583584,https://openalex.org/A5071972931,1,133,2018,2018
https://openalex.org/A5032583584,https://openalex.org/A5073841592,1,202,2019,2019
https://openalex.org/A5032583584,https://openalex.org/A5079452567,2,202,2019,2021
https://openalex.org/A5032583584,https://openalex.org/A5086865502,1,202,2019,2019
https://openalex.org/A5032583584,https://openalex.org/A5090659943,3,202,2018,2021
https://openalex.org/A5032583584,https://openalex.org/A5108674376,1,133,2021,2021
https://openalex.org/A5032608896,https://openalex.org/A5043767216,1,123,2018,2018
https://openalex.org/A5032608896,https://openalex.org/A5045145845,1,123,2018,2018
https://openalex.org/A5032652567,https://openalex.org/A5034953382,1,312,2018,2018
https://openalex.org/A5032652567,https://openalex.org/A5047760994,1,131,2021,2021
https://openalex.org/A5032652567,https://openalex.org/A5073272621,1,131,2021,2021
https://openalex.org/A5032662206,https://openalex.org/A5046006126,1,126,2019,2019
https://openalex.org/A5032662206,https://openalex.org/A5052792248,1,126,2019,2019
https://openalex.org/A5032662206,https://openalex.org/A5091499350,1,126,2019,2019
https://openalex.org/A5032662206,https://openalex.org/A5108824376,1,126,2019,2019
https://openalex.org/A5032688253,https://openalex.org/A5070511731,1,202,2018,2018
https://openalex.org/A5032696125,https://openalex.org/A5036704704,1,209,2018,2018
https://openalex.org/A5032696125,https://openalex.org/A5043683591,1,209,2018,2018
https://openalex.org/A5032696125,https://openalex.org/A5044305239,1,209,2018,2018
https://openalex.org/A5032696125,https://openalex.org/A5085661973,1,209,2018,2018
https://openalex.org/A5032709348,https://openalex.org/A5034103815,1,171,2023,2023
https://openalex.org/A5032730632,https://openalex.org/A5033881957,1,252,2020,2020
https://openalex.org/A5032730632,https://openalex.org/A5046434296,1,252,2020,2020
https://openalex.org/A5032730632,https://openalex.org/A5056040923,1,252,2020,2020
https://openalex.org/A5032730632,https://openalex.org/A5056382817,1,252,2020,2020
https://openalex.org/A5032730632,https://openalex.org/A5060394322,1,252,2020,2020
https://openalex.org/A5032730632,https://openalex.org/A5062531167,1,252,2020,2020
https://openalex.org/A5032814555,https://openalex.org/A5033888353,1,151,2021,2021
https://openalex.org/A5032814555,https://openalex.org/A5038123737,1,151,2021,2021
https://openalex.org/A5032814555,https://openalex.org/A5041544857,1,151,2021,2021
https://openalex.org/A5032814555,https://openalex.org/A5047775250,1,151,2021,2021
https://openalex.org/A5032814555,https://openalex.org/A5048736684,1,151,2021,2021
https://openalex.org/A5032814555,https://openalex.org/A5052086418,1,151,2021,2021
https://openalex.org/A5032814555,https://openalex.org/A5054231540,1,151,2021,2021
https://openalex.org/A5032814555,https://openalex.org/A5061932412,1,151,2021,2021
https://openalex.org/A5032814555,https://openalex.org/A5066704295,1,151,2021,2021
https://openalex.org/A5032814555,https://openalex.org/A5074235648,1,151,2021,2021
https://openalex.org/A5032814555,https://openalex.org/A5086538526,1,151,2021,2021
https://openalex.org/A5032814555,https://openalex.org/A5087792692,1,151,2021,2021
https://openalex.org/A5032814555,https://openalex.org/A5089666473,1,151,2021,2021
https://openalex.org/A5032897128,https://openalex.org/A5060198404,1,140,2022,2022
https://openalex.org/A5032897128,https://openalex.org/A5084119676,1,140,2022,2022
https://openalex.org/A5032897128,https://openalex.org/A5104024546,1,140,2022,2022
https://openalex.org/A5032919614,https://openalex.org/A5054119750,1,231,2019,2019
https://openalex.org/A5032919614,https://openalex.org/A5078703898,1,231,2019,2019
https://openalex.org/A5032919614,https://openalex.org/A5083848926,1,231,2019,2019
https://openalex.org/A5032919614,https://openalex.org/A5110952273,1,231,2019,2019
https://openalex.org/A5032936941,https://openalex.org/A5045425498,1,143,2019,2019
https://openalex.org/A5032936941,https://openalex.org/A5052806295,1,143,2019,2019
https://openalex.org/A5032936941,https://openalex.org/A5068114230,1,143,2019,2019
https://openalex.org/A5032936941,https://openalex.org/A5078139740,1,143,2019,2019
https://openalex.org/A5032936941,https://openalex.org/A5110558771,1,143,2019,2019
https://openalex.org/A5032960604,https://openalex.org/A5046647204,1,218,2020,2020
https://openalex.org/A5032960604,https://openalex.org/A5078317394,1,218,2020,2020
https://openalex.org/A5033018404,https://openalex.org/A5075389766,1,167,2019,2019
https://openalex.org/A5033018404,https://openalex.org/A5110572850,1,167,2019,2019
https://openalex.org/A5033059979,https://openalex.org/A5037581187,1,137,2020,2020
https://openalex.org/A5033059979,https://openalex.org/A5053218626,1,137,2020,2020
https://openalex.org/A5033098879,https://openalex.org/A5050772514,1,415,2018,2018
https://openalex.org/A5033098879,https://openalex.org/A5055561790,1,415,2018,2018
https://openalex.org/A5033098879,https://openalex.org/A5069620802,1,228,2021,2021
https://openalex.org/A5033098879,https://openalex.org/A5070252158,1,415,2018,2018
https://openalex.org/A5033098879,https://openalex.org/A5073416357,1,415,2018,2018
https://openalex.org/A5033098879,https://openalex.org/A5079232768,2,415,2018,2021
https://openalex.org/A5033098879,https://openalex.org/A5086154618,1,415,2018,2018
https://openalex.org/A5033098879,https://openalex.org/A5089360167,1,415,2018,2018
https://openalex.org/A5033098879,https://openalex.org/A5091338305,1,415,2018,2018
https://openalex.org/A5033114360,https://openalex.org/A5065648607,1,169,2018,2018
https://openalex.org/A5033151552,https://openalex.org/A5077816703,1,139,2021,2021
https://openalex.org/A5033151552,https://openalex.org/A5088119876,1,139,2021,2021
https://openalex.org/A5033171011,https://openalex.org/A5084903578,1,143,2019,2019
https://openalex.org/A5033171011,https://openalex.org/A5088159757,1,135,2021,2021
https://openalex.org/A5033209066,https://openalex.org/A5040427257,1,286,2019,2019
https://openalex.org/A5033209066,https://openalex.org/A5042053482,1,286,2019,2019
https://openalex.org/A5033209066,https://openalex.org/A5077771343,1,286,2019,2019
https://openalex.org/A5033209066,https://openalex.org/A5079580201,1,286,2019,2019
https://openalex.org/A5033218210,https://openalex.org/A5039334074,1,146,2020,2020
https://openalex.org/A5033218210,https://openalex.org/A5042001160,1,146,2020,2020
https://openalex.org/A5033218210,https://openalex.org/A5054937250,1,146,2020,2020
https://openalex.org/A5033218210,https://openalex.org/A5058051345,1,146,2020,2020
https://openalex.org/A5033305045,https://openalex.org/A5034515773,1,135,2023,2023
https://openalex.org/A5033305045,https://openalex.org/A5075064156,1,135,2023,2023
https://openalex.org/A5033322392,https://openalex.org/A5044283815,1,132,2019,2019
https://openalex.org/A5033322392,https://openalex.org/A5079669646,1,132,2019,2019
https://openalex.org/A5033322392,https://openalex.org/A5088801175,1,132,2019,2019
https://openalex.org/A5033333117,https://openalex.org/A5051398379,2,221,2018,2019
https://openalex.org/A5033333117,https://openalex.org/A5053529490,1,163,2018,2018
https://openalex.org/A5033333117,https://openalex.org/A5077584806,2,221,2018,2019
https://openalex.org/A5033333117,https://openalex.org/A5089727649,2,221,2018,2019
