source,target,weight
https://openalex.org/A5031331788,https://openalex.org/A5087905184,1
https://openalex.org/A5031331788,https://openalex.org/A5088086273,1
https://openalex.org/A5031331788,https://openalex.org/A5103059172,1
https://openalex.org/A5107834619,https://openalex.org/A5018032283,1
https://openalex.org/A5107834619,https://openalex.org/A5031443698,1
https://openalex.org/A5107834619,https://openalex.org/A5047342242,1
https://openalex.org/A5107834619,https://openalex.org/A5087135694,1
https://openalex.org/A5107834619,https://openalex.org/A5105180298,1
https://openalex.org/A5107834619,https://openalex.org/A5105451553,1
https://openalex.org/A5107834619,https://openalex.org/A5105638963,1
https://openalex.org/A5107834619,https://openalex.org/A5107831423,1
https://openalex.org/A5107834619,https://openalex.org/A5107856740,1
https://openalex.org/A5107834619,https://openalex.org/A5107923201,1
https://openalex.org/A5107834619,https://openalex.org/A5108166900,1
https://openalex.org/A5107834619,https://openalex.org/A5112361276,1
https://openalex.org/A5107834619,https://openalex.org/A5112403211,1
https://openalex.org/A5107834619,https://openalex.org/A5113977323,1
https://openalex.org/A5036122402,https://openalex.org/A5013330315,1
https://openalex.org/A5036122402,https://openalex.org/A5059879221,2
https://openalex.org/A5012965788,https://openalex.org/A5002170706,1
https://openalex.org/A5012965788,https://openalex.org/A5004212252,1
https://openalex.org/A5012965788,https://openalex.org/A5014995908,1
https://openalex.org/A5012965788,https://openalex.org/A5017709484,1
https://openalex.org/A5012965788,https://openalex.org/A5020223699,1
https://openalex.org/A5012965788,https://openalex.org/A5024389718,1
https://openalex.org/A5012965788,https://openalex.org/A5024482335,1
https://openalex.org/A5012965788,https://openalex.org/A5026269100,1
https://openalex.org/A5012965788,https://openalex.org/A5027170448,1
https://openalex.org/A5012965788,https://openalex.org/A5027588164,1
https://openalex.org/A5012965788,https://openalex.org/A5028299369,1
https://openalex.org/A5012965788,https://openalex.org/A5031037291,1
https://openalex.org/A5012965788,https://openalex.org/A5031299191,1
https://openalex.org/A5012965788,https://openalex.org/A5043235685,1
https://openalex.org/A5012965788,https://openalex.org/A5049294543,1
https://openalex.org/A5012965788,https://openalex.org/A5053244337,1
https://openalex.org/A5012965788,https://openalex.org/A5068677359,1
https://openalex.org/A5012965788,https://openalex.org/A5073175528,1
https://openalex.org/A5012965788,https://openalex.org/A5082951649,1
https://openalex.org/A5012965788,https://openalex.org/A5091086026,1
https://openalex.org/A5012965788,https://openalex.org/A5100763587,1
https://openalex.org/A5012965788,https://openalex.org/A5102873527,1
https://openalex.org/A5012965788,https://openalex.org/A5111908438,1
https://openalex.org/A5012965788,https://openalex.org/A5112605324,1
https://openalex.org/A5087792692,https://openalex.org/A5006019606,1
https://openalex.org/A5087792692,https://openalex.org/A5011524817,1
https://openalex.org/A5087792692,https://openalex.org/A5017116197,1
https://openalex.org/A5087792692,https://openalex.org/A5032814555,1
https://openalex.org/A5087792692,https://openalex.org/A5033888353,1
https://openalex.org/A5087792692,https://openalex.org/A5038123737,1
https://openalex.org/A5087792692,https://openalex.org/A5041544857,1
https://openalex.org/A5087792692,https://openalex.org/A5047775250,1
https://openalex.org/A5087792692,https://openalex.org/A5048736684,1
https://openalex.org/A5087792692,https://openalex.org/A5052086418,1
https://openalex.org/A5087792692,https://openalex.org/A5054231540,1
https://openalex.org/A5087792692,https://openalex.org/A5066704295,1
https://openalex.org/A5087792692,https://openalex.org/A5074235648,1
https://openalex.org/A5087792692,https://openalex.org/A5086538526,1
https://openalex.org/A5087792692,https://openalex.org/A5089666473,1
https://openalex.org/A5033888353,https://openalex.org/A5006019606,1
https://openalex.org/A5033888353,https://openalex.org/A5011524817,1
https://openalex.org/A5033888353,https://openalex.org/A5017116197,1
https://openalex.org/A5033888353,https://openalex.org/A5032814555,1
https://openalex.org/A5033888353,https://openalex.org/A5038123737,1
https://openalex.org/A5033888353,https://openalex.org/A5041544857,1
https://openalex.org/A5033888353,https://openalex.org/A5047775250,1
https://openalex.org/A5033888353,https://openalex.org/A5048736684,1
https://openalex.org/A5033888353,https://openalex.org/A5052086418,1
https://openalex.org/A5033888353,https://openalex.org/A5054231540,1
https://openalex.org/A5033888353,https://openalex.org/A5066704295,1
https://openalex.org/A5033888353,https://openalex.org/A5074235648,1
https://openalex.org/A5033888353,https://openalex.org/A5086538526,1
https://openalex.org/A5033888353,https://openalex.org/A5089666473,1
https://openalex.org/A5031394961,https://openalex.org/A5003362277,1
https://openalex.org/A5031394961,https://openalex.org/A5005156598,1
https://openalex.org/A5031394961,https://openalex.org/A5008013012,2
https://openalex.org/A5031394961,https://openalex.org/A5010400575,4
https://openalex.org/A5031394961,https://openalex.org/A5010684750,5
https://openalex.org/A5031394961,https://openalex.org/A5017167555,5
https://openalex.org/A5031394961,https://openalex.org/A5023059860,5
https://openalex.org/A5031394961,https://openalex.org/A5024463617,4
https://openalex.org/A5031394961,https://openalex.org/A5025105822,5
https://openalex.org/A5031394961,https://openalex.org/A5027951707,6
https://openalex.org/A5031394961,https://openalex.org/A5028483178,5
https://openalex.org/A5031394961,https://openalex.org/A5047530416,3
https://openalex.org/A5031394961,https://openalex.org/A5048456592,1
https://openalex.org/A5031394961,https://openalex.org/A5052585365,3
https://openalex.org/A5031394961,https://openalex.org/A5055201388,4
https://openalex.org/A5031394961,https://openalex.org/A5068559276,3
https://openalex.org/A5031394961,https://openalex.org/A5082585333,5
https://openalex.org/A5031394961,https://openalex.org/A5085083859,1
https://openalex.org/A5031394961,https://openalex.org/A5085501999,1
https://openalex.org/A5021036251,https://openalex.org/A5003748863,1
https://openalex.org/A5021036251,https://openalex.org/A5028785788,1
https://openalex.org/A5021036251,https://openalex.org/A5045345947,1
https://openalex.org/A5021036251,https://openalex.org/A5063421849,1
https://openalex.org/A5021036251,https://openalex.org/A5069882980,1
https://openalex.org/A5021036251,https://openalex.org/A5070433412,1
https://openalex.org/A5021036251,https://openalex.org/A5077273376,1
https://openalex.org/A5008013012,https://openalex.org/A5010400575,1
https://openalex.org/A5008013012,https://openalex.org/A5010684750,2
https://openalex.org/A5008013012,https://openalex.org/A5017167555,2
https://openalex.org/A5008013012,https://openalex.org/A5023059860,1
https://openalex.org/A5008013012,https://openalex.org/A5024463617,2
https://openalex.org/A5008013012,https://openalex.org/A5025105822,2
https://openalex.org/A5008013012,https://openalex.org/A5027951707,2
https://openalex.org/A5008013012,https://openalex.org/A5028483178,2
https://openalex.org/A5008013012,https://openalex.org/A5055201388,2
https://openalex.org/A5008013012,https://openalex.org/A5082585333,2
https://openalex.org/A5091448186,https://openalex.org/A5009950983,1
https://openalex.org/A5091448186,https://openalex.org/A5010199371,1
https://openalex.org/A5091448186,https://openalex.org/A5010753463,1
https://openalex.org/A5091448186,https://openalex.org/A5013957672,1
https://openalex.org/A5091448186,https://openalex.org/A5014274154,1
https://openalex.org/A5091448186,https://openalex.org/A5014539077,1
https://openalex.org/A5091448186,https://openalex.org/A5016254887,1
https://openalex.org/A5091448186,https://openalex.org/A5022926135,1
https://openalex.org/A5091448186,https://openalex.org/A5028275753,1
https://openalex.org/A5091448186,https://openalex.org/A5029576940,1
https://openalex.org/A5091448186,https://openalex.org/A5038322695,1
https://openalex.org/A5091448186,https://openalex.org/A5038898518,1
https://openalex.org/A5091448186,https://openalex.org/A5042874867,1
https://openalex.org/A5091448186,https://openalex.org/A5048516635,1
https://openalex.org/A5091448186,https://openalex.org/A5049972616,1
https://openalex.org/A5091448186,https://openalex.org/A5053170826,1
https://openalex.org/A5091448186,https://openalex.org/A5054892400,1
https://openalex.org/A5091448186,https://openalex.org/A5055552144,1
https://openalex.org/A5091448186,https://openalex.org/A5059072790,1
https://openalex.org/A5091448186,https://openalex.org/A5059564159,1
https://openalex.org/A5091448186,https://openalex.org/A5060807711,1
https://openalex.org/A5091448186,https://openalex.org/A5061977051,1
https://openalex.org/A5091448186,https://openalex.org/A5063122307,1
https://openalex.org/A5091448186,https://openalex.org/A5063175945,1
https://openalex.org/A5091448186,https://openalex.org/A5065506851,1
https://openalex.org/A5091448186,https://openalex.org/A5077627222,1
https://openalex.org/A5091448186,https://openalex.org/A5077878276,1
https://openalex.org/A5091448186,https://openalex.org/A5081950790,1
https://openalex.org/A5091448186,https://openalex.org/A5100635887,1
https://openalex.org/A5091448186,https://openalex.org/A5101476415,1
https://openalex.org/A5091448186,https://openalex.org/A5101568266,1
https://openalex.org/A5091448186,https://openalex.org/A5106322339,1
https://openalex.org/A5091448186,https://openalex.org/A5107790015,1
https://openalex.org/A5091448186,https://openalex.org/A5108058720,1
https://openalex.org/A5091448186,https://openalex.org/A5109453266,1
https://openalex.org/A5091448186,https://openalex.org/A5110299993,1
https://openalex.org/A5028299369,https://openalex.org/A5002170706,1
https://openalex.org/A5028299369,https://openalex.org/A5004212252,1
https://openalex.org/A5028299369,https://openalex.org/A5014995908,1
https://openalex.org/A5028299369,https://openalex.org/A5017709484,1
https://openalex.org/A5028299369,https://openalex.org/A5020223699,1
https://openalex.org/A5028299369,https://openalex.org/A5024389718,1
https://openalex.org/A5028299369,https://openalex.org/A5024482335,1
https://openalex.org/A5028299369,https://openalex.org/A5026269100,1
https://openalex.org/A5028299369,https://openalex.org/A5027170448,1
https://openalex.org/A5028299369,https://openalex.org/A5027588164,1
https://openalex.org/A5028299369,https://openalex.org/A5031037291,1
https://openalex.org/A5028299369,https://openalex.org/A5031299191,1
https://openalex.org/A5028299369,https://openalex.org/A5043235685,1
https://openalex.org/A5028299369,https://openalex.org/A5049294543,1
https://openalex.org/A5028299369,https://openalex.org/A5053244337,1
https://openalex.org/A5028299369,https://openalex.org/A5068677359,1
https://openalex.org/A5028299369,https://openalex.org/A5073175528,1
https://openalex.org/A5028299369,https://openalex.org/A5082951649,1
https://openalex.org/A5028299369,https://openalex.org/A5091086026,1
https://openalex.org/A5028299369,https://openalex.org/A5100763587,1
https://openalex.org/A5028299369,https://openalex.org/A5102873527,1
https://openalex.org/A5028299369,https://openalex.org/A5111908438,1
https://openalex.org/A5028299369,https://openalex.org/A5112605324,1
https://openalex.org/A5107911889,https://openalex.org/A5004564906,1
https://openalex.org/A5107911889,https://openalex.org/A5007123949,1
https://openalex.org/A5107911889,https://openalex.org/A5009950983,1
https://openalex.org/A5107911889,https://openalex.org/A5010199371,1
https://openalex.org/A5107911889,https://openalex.org/A5010753463,1
https://openalex.org/A5107911889,https://openalex.org/A5013217529,1
https://openalex.org/A5107911889,https://openalex.org/A5013957672,1
https://openalex.org/A5107911889,https://openalex.org/A5014274154,1
https://openalex.org/A5107911889,https://openalex.org/A5014539077,1
https://openalex.org/A5107911889,https://openalex.org/A5016254887,1
https://openalex.org/A5107911889,https://openalex.org/A5028275753,1
https://openalex.org/A5107911889,https://openalex.org/A5029576940,1
https://openalex.org/A5107911889,https://openalex.org/A5038322695,1
https://openalex.org/A5107911889,https://openalex.org/A5038898518,1
https://openalex.org/A5107911889,https://openalex.org/A5048516635,1
https://openalex.org/A5107911889,https://openalex.org/A5049972616,1
https://openalex.org/A5107911889,https://openalex.org/A5053170826,1
https://openalex.org/A5107911889,https://openalex.org/A5054892400,1
https://openalex.org/A5107911889,https://openalex.org/A5055552144,1
https://openalex.org/A5107911889,https://openalex.org/A5059072790,1
https://openalex.org/A5107911889,https://openalex.org/A5059564159,1
https://openalex.org/A5107911889,https://openalex.org/A5060807711,1
https://openalex.org/A5107911889,https://openalex.org/A5061977051,1
https://openalex.org/A5107911889,https://openalex.org/A5063122307,1
https://openalex.org/A5107911889,https://openalex.org/A5063175945,1
https://openalex.org/A5107911889,https://openalex.org/A5065506851,1
https://openalex.org/A5107911889,https://openalex.org/A5069847208,1
https://openalex.org/A5107911889,https://openalex.org/A5070601448,1
https://openalex.org/A5107911889,https://openalex.org/A5077878276,1
https://openalex.org/A5107911889,https://openalex.org/A5081950790,1
https://openalex.org/A5107911889,https://openalex.org/A5083639278,1
https://openalex.org/A5107911889,https://openalex.org/A5101568266,1
https://openalex.org/A5107911889,https://openalex.org/A5102854958,1
https://openalex.org/A5107911889,https://openalex.org/A5106322339,1
https://openalex.org/A5107911889,https://openalex.org/A5109453266,1
https://openalex.org/A5107911889,https://openalex.org/A5110299993,1
https://openalex.org/A5107911889,https://openalex.org/A5113885817,1
https://openalex.org/A5049294543,https://openalex.org/A5002170706,1
https://openalex.org/A5049294543,https://openalex.org/A5004212252,1
https://openalex.org/A5049294543,https://openalex.org/A5014995908,1
https://openalex.org/A5049294543,https://openalex.org/A5017709484,1
https://openalex.org/A5049294543,https://openalex.org/A5020223699,1
https://openalex.org/A5049294543,https://openalex.org/A5024389718,1
https://openalex.org/A5049294543,https://openalex.org/A5024482335,1
https://openalex.org/A5049294543,https://openalex.org/A5026269100,1
https://openalex.org/A5049294543,https://openalex.org/A5027170448,1
https://openalex.org/A5049294543,https://openalex.org/A5027588164,1
https://openalex.org/A5049294543,https://openalex.org/A5031037291,1
https://openalex.org/A5049294543,https://openalex.org/A5031299191,1
https://openalex.org/A5049294543,https://openalex.org/A5043235685,1
https://openalex.org/A5049294543,https://openalex.org/A5053244337,1
https://openalex.org/A5049294543,https://openalex.org/A5068677359,1
https://openalex.org/A5049294543,https://openalex.org/A5073175528,1
https://openalex.org/A5049294543,https://openalex.org/A5082951649,1
https://openalex.org/A5049294543,https://openalex.org/A5091086026,1
https://openalex.org/A5049294543,https://openalex.org/A5100763587,1
https://openalex.org/A5049294543,https://openalex.org/A5102873527,1
https://openalex.org/A5049294543,https://openalex.org/A5111908438,1
https://openalex.org/A5049294543,https://openalex.org/A5112605324,1
https://openalex.org/A5006019606,https://openalex.org/A5011524817,1
https://openalex.org/A5006019606,https://openalex.org/A5017116197,1
https://openalex.org/A5006019606,https://openalex.org/A5032814555,1
https://openalex.org/A5006019606,https://openalex.org/A5038123737,1
https://openalex.org/A5006019606,https://openalex.org/A5041544857,1
https://openalex.org/A5006019606,https://openalex.org/A5047775250,1
https://openalex.org/A5006019606,https://openalex.org/A5048736684,1
https://openalex.org/A5006019606,https://openalex.org/A5052086418,1
https://openalex.org/A5006019606,https://openalex.org/A5054231540,1
https://openalex.org/A5006019606,https://openalex.org/A5066704295,1
https://openalex.org/A5006019606,https://openalex.org/A5074235648,1
https://openalex.org/A5006019606,https://openalex.org/A5086538526,1
https://openalex.org/A5006019606,https://openalex.org/A5089666473,1
https://openalex.org/A5066156346,https://openalex.org/A5005019504,1
https://openalex.org/A5066156346,https://openalex.org/A5010008244,1
https://openalex.org/A5066156346,https://openalex.org/A5016959622,1
https://openalex.org/A5066156346,https://openalex.org/A5021097809,1
https://openalex.org/A5066156346,https://openalex.org/A5023207846,1
https://openalex.org/A5066156346,https://openalex.org/A5054077929,1
https://openalex.org/A5066156346,https://openalex.org/A5059815525,1
https://openalex.org/A5066156346,https://openalex.org/A5061086963,1
https://openalex.org/A5066156346,https://openalex.org/A5063230906,1
https://openalex.org/A5066156346,https://openalex.org/A5075103191,1
https://openalex.org/A5066156346,https://openalex.org/A5082237231,1
https://openalex.org/A5066156346,https://openalex.org/A5088249067,1
https://openalex.org/A5017116197,https://openalex.org/A5011524817,1
https://openalex.org/A5017116197,https://openalex.org/A5032814555,1
https://openalex.org/A5017116197,https://openalex.org/A5038123737,1
https://openalex.org/A5017116197,https://openalex.org/A5041544857,1
https://openalex.org/A5017116197,https://openalex.org/A5047775250,1
https://openalex.org/A5017116197,https://openalex.org/A5048736684,1
https://openalex.org/A5017116197,https://openalex.org/A5052086418,1
https://openalex.org/A5017116197,https://openalex.org/A5054231540,1
https://openalex.org/A5017116197,https://openalex.org/A5066704295,1
https://openalex.org/A5017116197,https://openalex.org/A5074235648,1
https://openalex.org/A5017116197,https://openalex.org/A5086538526,1
https://openalex.org/A5017116197,https://openalex.org/A5089666473,1
https://openalex.org/A5111908438,https://openalex.org/A5002170706,1
https://openalex.org/A5111908438,https://openalex.org/A5004212252,1
https://openalex.org/A5111908438,https://openalex.org/A5014995908,1
https://openalex.org/A5111908438,https://openalex.org/A5017709484,1
https://openalex.org/A5111908438,https://openalex.org/A5020223699,1
https://openalex.org/A5111908438,https://openalex.org/A5024389718,1
https://openalex.org/A5111908438,https://openalex.org/A5024482335,1
https://openalex.org/A5111908438,https://openalex.org/A5026269100,1
https://openalex.org/A5111908438,https://openalex.org/A5027170448,1
https://openalex.org/A5111908438,https://openalex.org/A5027588164,1
https://openalex.org/A5111908438,https://openalex.org/A5031037291,1
https://openalex.org/A5111908438,https://openalex.org/A5031299191,1
https://openalex.org/A5111908438,https://openalex.org/A5043235685,1
https://openalex.org/A5111908438,https://openalex.org/A5053244337,1
https://openalex.org/A5111908438,https://openalex.org/A5068677359,1
https://openalex.org/A5111908438,https://openalex.org/A5073175528,1
https://openalex.org/A5111908438,https://openalex.org/A5082951649,1
https://openalex.org/A5111908438,https://openalex.org/A5091086026,1
https://openalex.org/A5111908438,https://openalex.org/A5100763587,1
https://openalex.org/A5111908438,https://openalex.org/A5102873527,1
https://openalex.org/A5111908438,https://openalex.org/A5112605324,1
https://openalex.org/A5024389718,https://openalex.org/A5002170706,1
https://openalex.org/A5024389718,https://openalex.org/A5004212252,1
https://openalex.org/A5024389718,https://openalex.org/A5014995908,1
https://openalex.org/A5024389718,https://openalex.org/A5017709484,1
https://openalex.org/A5024389718,https://openalex.org/A5020223699,1
https://openalex.org/A5024389718,https://openalex.org/A5024482335,1
https://openalex.org/A5024389718,https://openalex.org/A5026269100,1
https://openalex.org/A5024389718,https://openalex.org/A5027170448,1
https://openalex.org/A5024389718,https://openalex.org/A5027588164,1
https://openalex.org/A5024389718,https://openalex.org/A5031037291,1
https://openalex.org/A5024389718,https://openalex.org/A5031299191,1
https://openalex.org/A5024389718,https://openalex.org/A5043235685,1
https://openalex.org/A5024389718,https://openalex.org/A5053244337,1
https://openalex.org/A5024389718,https://openalex.org/A5068677359,1
https://openalex.org/A5024389718,https://openalex.org/A5073175528,1
https://openalex.org/A5024389718,https://openalex.org/A5082951649,1
https://openalex.org/A5024389718,https://openalex.org/A5091086026,1
https://openalex.org/A5024389718,https://openalex.org/A5100763587,1
https://openalex.org/A5024389718,https://openalex.org/A5102873527,1
https://openalex.org/A5024389718,https://openalex.org/A5112605324,1
https://openalex.org/A5007120220,https://openalex.org/A5003496918,1
https://openalex.org/A5007120220,https://openalex.org/A5020746926,1
https://openalex.org/A5007120220,https://openalex.org/A5022043678,1
https://openalex.org/A5007120220,https://openalex.org/A5022430117,1
https://openalex.org/A5007120220,https://openalex.org/A5022673539,1
https://openalex.org/A5007120220,https://openalex.org/A5027500580,1
https://openalex.org/A5007120220,https://openalex.org/A5035621787,1
https://openalex.org/A5007120220,https://openalex.org/A5036969068,1
https://openalex.org/A5007120220,https://openalex.org/A5039190544,1
https://openalex.org/A5007120220,https://openalex.org/A5044090304,1
https://openalex.org/A5007120220,https://openalex.org/A5045206110,1
https://openalex.org/A5007120220,https://openalex.org/A5048503699,1
https://openalex.org/A5007120220,https://openalex.org/A5059528569,1
https://openalex.org/A5007120220,https://openalex.org/A5061976008,1
https://openalex.org/A5007120220,https://openalex.org/A5068588042,1
https://openalex.org/A5007120220,https://openalex.org/A5075641669,1
https://openalex.org/A5007120220,https://openalex.org/A5075966080,1
https://openalex.org/A5007120220,https://openalex.org/A5087905184,1
https://openalex.org/A5007120220,https://openalex.org/A5088086273,1
https://openalex.org/A5007120220,https://openalex.org/A5103059172,1
https://openalex.org/A5010008244,https://openalex.org/A5005019504,1
https://openalex.org/A5010008244,https://openalex.org/A5016959622,1
https://openalex.org/A5010008244,https://openalex.org/A5021097809,1
https://openalex.org/A5010008244,https://openalex.org/A5023207846,1
https://openalex.org/A5010008244,https://openalex.org/A5054077929,1
https://openalex.org/A5010008244,https://openalex.org/A5059815525,1
https://openalex.org/A5010008244,https://openalex.org/A5061086963,1
https://openalex.org/A5010008244,https://openalex.org/A5063230906,1
https://openalex.org/A5010008244,https://openalex.org/A5075103191,1
https://openalex.org/A5010008244,https://openalex.org/A5082237231,2
https://openalex.org/A5010008244,https://openalex.org/A5088249067,1
https://openalex.org/A5069882980,https://openalex.org/A5003748863,1
https://openalex.org/A5069882980,https://openalex.org/A5028785788,1
https://openalex.org/A5069882980,https://openalex.org/A5045345947,1
https://openalex.org/A5069882980,https://openalex.org/A5063421849,1
https://openalex.org/A5069882980,https://openalex.org/A5070433412,1
https://openalex.org/A5069882980,https://openalex.org/A5077273376,1
https://openalex.org/A5085501999,https://openalex.org/A5003362277,1
https://openalex.org/A5085501999,https://openalex.org/A5010400575,1
https://openalex.org/A5085501999,https://openalex.org/A5010684750,1
https://openalex.org/A5085501999,https://openalex.org/A5017167555,1
https://openalex.org/A5085501999,https://openalex.org/A5023059860,1
https://openalex.org/A5085501999,https://openalex.org/A5024463617,1
https://openalex.org/A5085501999,https://openalex.org/A5025105822,1
https://openalex.org/A5085501999,https://openalex.org/A5027951707,1
https://openalex.org/A5085501999,https://openalex.org/A5028483178,1
https://openalex.org/A5085501999,https://openalex.org/A5047530416,1
https://openalex.org/A5085501999,https://openalex.org/A5052585365,1
https://openalex.org/A5085501999,https://openalex.org/A5055201388,1
https://openalex.org/A5085501999,https://openalex.org/A5068559276,1
https://openalex.org/A5085501999,https://openalex.org/A5082585333,1
https://openalex.org/A5085501999,https://openalex.org/A5085083859,1
https://openalex.org/A5063122307,https://openalex.org/A5004564906,1
https://openalex.org/A5063122307,https://openalex.org/A5007123949,1
https://openalex.org/A5063122307,https://openalex.org/A5009950983,2
https://openalex.org/A5063122307,https://openalex.org/A5010199371,2
https://openalex.org/A5063122307,https://openalex.org/A5010753463,2
https://openalex.org/A5063122307,https://openalex.org/A5013217529,1
https://openalex.org/A5063122307,https://openalex.org/A5013957672,2
https://openalex.org/A5063122307,https://openalex.org/A5014274154,2
https://openalex.org/A5063122307,https://openalex.org/A5014539077,2
https://openalex.org/A5063122307,https://openalex.org/A5016254887,2
https://openalex.org/A5063122307,https://openalex.org/A5022926135,1
https://openalex.org/A5063122307,https://openalex.org/A5028275753,2
https://openalex.org/A5063122307,https://openalex.org/A5029576940,2
https://openalex.org/A5063122307,https://openalex.org/A5038322695,2
https://openalex.org/A5063122307,https://openalex.org/A5038898518,2
https://openalex.org/A5063122307,https://openalex.org/A5042874867,1
https://openalex.org/A5063122307,https://openalex.org/A5048516635,2
https://openalex.org/A5063122307,https://openalex.org/A5049972616,2
https://openalex.org/A5063122307,https://openalex.org/A5053170826,2
https://openalex.org/A5063122307,https://openalex.org/A5054892400,2
https://openalex.org/A5063122307,https://openalex.org/A5055552144,2
https://openalex.org/A5063122307,https://openalex.org/A5059072790,2
https://openalex.org/A5063122307,https://openalex.org/A5059564159,2
https://openalex.org/A5063122307,https://openalex.org/A5060807711,2
https://openalex.org/A5063122307,https://openalex.org/A5061977051,2
https://openalex.org/A5063122307,https://openalex.org/A5063175945,2
https://openalex.org/A5063122307,https://openalex.org/A5065506851,2
https://openalex.org/A5063122307,https://openalex.org/A5069847208,1
https://openalex.org/A5063122307,https://openalex.org/A5070601448,1
https://openalex.org/A5063122307,https://openalex.org/A5077627222,1
https://openalex.org/A5063122307,https://openalex.org/A5077878276,2
https://openalex.org/A5063122307,https://openalex.org/A5081950790,2
https://openalex.org/A5063122307,https://openalex.org/A5083639278,1
https://openalex.org/A5063122307,https://openalex.org/A5100635887,1
https://openalex.org/A5063122307,https://openalex.org/A5101476415,1
https://openalex.org/A5063122307,https://openalex.org/A5101568266,2
https://openalex.org/A5063122307,https://openalex.org/A5102854958,1
https://openalex.org/A5063122307,https://openalex.org/A5106322339,2
https://openalex.org/A5063122307,https://openalex.org/A5107790015,1
https://openalex.org/A5063122307,https://openalex.org/A5108058720,1
https://openalex.org/A5063122307,https://openalex.org/A5109453266,2
https://openalex.org/A5063122307,https://openalex.org/A5110299993,2
https://openalex.org/A5063122307,https://openalex.org/A5113885817,1
https://openalex.org/A5013957672,https://openalex.org/A5004564906,1
https://openalex.org/A5013957672,https://openalex.org/A5007123949,1
https://openalex.org/A5013957672,https://openalex.org/A5009950983,2
https://openalex.org/A5013957672,https://openalex.org/A5010199371,2
https://openalex.org/A5013957672,https://openalex.org/A5010753463,2
https://openalex.org/A5013957672,https://openalex.org/A5013217529,1
https://openalex.org/A5013957672,https://openalex.org/A5014274154,2
https://openalex.org/A5013957672,https://openalex.org/A5014539077,2
https://openalex.org/A5013957672,https://openalex.org/A5016254887,2
https://openalex.org/A5013957672,https://openalex.org/A5022926135,1
https://openalex.org/A5013957672,https://openalex.org/A5028275753,2
https://openalex.org/A5013957672,https://openalex.org/A5029576940,2
https://openalex.org/A5013957672,https://openalex.org/A5038322695,2
https://openalex.org/A5013957672,https://openalex.org/A5038898518,2
https://openalex.org/A5013957672,https://openalex.org/A5042874867,1
https://openalex.org/A5013957672,https://openalex.org/A5048516635,2
https://openalex.org/A5013957672,https://openalex.org/A5049972616,2
https://openalex.org/A5013957672,https://openalex.org/A5053170826,2
https://openalex.org/A5013957672,https://openalex.org/A5054892400,2
https://openalex.org/A5013957672,https://openalex.org/A5055552144,2
https://openalex.org/A5013957672,https://openalex.org/A5059072790,2
https://openalex.org/A5013957672,https://openalex.org/A5059564159,2
https://openalex.org/A5013957672,https://openalex.org/A5060807711,2
https://openalex.org/A5013957672,https://openalex.org/A5061977051,2
https://openalex.org/A5013957672,https://openalex.org/A5063175945,2
https://openalex.org/A5013957672,https://openalex.org/A5065506851,2
https://openalex.org/A5013957672,https://openalex.org/A5069847208,1
https://openalex.org/A5013957672,https://openalex.org/A5070601448,1
https://openalex.org/A5013957672,https://openalex.org/A5077627222,1
https://openalex.org/A5013957672,https://openalex.org/A5077878276,2
https://openalex.org/A5013957672,https://openalex.org/A5081950790,2
https://openalex.org/A5013957672,https://openalex.org/A5083639278,1
https://openalex.org/A5013957672,https://openalex.org/A5100635887,1
https://openalex.org/A5013957672,https://openalex.org/A5101476415,1
https://openalex.org/A5013957672,https://openalex.org/A5101568266,2
https://openalex.org/A5013957672,https://openalex.org/A5102854958,1
https://openalex.org/A5013957672,https://openalex.org/A5106322339,2
https://openalex.org/A5013957672,https://openalex.org/A5107790015,1
https://openalex.org/A5013957672,https://openalex.org/A5108058720,1
https://openalex.org/A5013957672,https://openalex.org/A5109453266,2
https://openalex.org/A5013957672,https://openalex.org/A5110299993,2
https://openalex.org/A5013957672,https://openalex.org/A5113885817,1
https://openalex.org/A5059764563,https://openalex.org/A5002252238,1
https://openalex.org/A5059764563,https://openalex.org/A5009857451,1
https://openalex.org/A5059764563,https://openalex.org/A5011994652,1
https://openalex.org/A5059764563,https://openalex.org/A5014231493,1
https://openalex.org/A5059764563,https://openalex.org/A5018513306,1
https://openalex.org/A5059764563,https://openalex.org/A5024488622,1
https://openalex.org/A5059764563,https://openalex.org/A5030469052,1
https://openalex.org/A5059764563,https://openalex.org/A5041610393,1
https://openalex.org/A5059764563,https://openalex.org/A5061749338,1
https://openalex.org/A5059764563,https://openalex.org/A5063567043,1
https://openalex.org/A5059764563,https://openalex.org/A5066843863,1
https://openalex.org/A5059764563,https://openalex.org/A5082644230,1
https://openalex.org/A5059764563,https://openalex.org/A5087724292,1
https://openalex.org/A5059764563,https://openalex.org/A5089863056,1
https://openalex.org/A5059764563,https://openalex.org/A5107853461,1
https://openalex.org/A5059764563,https://openalex.org/A5110358702,1
https://openalex.org/A5088249067,https://openalex.org/A5005019504,3
https://openalex.org/A5088249067,https://openalex.org/A5016959622,2
https://openalex.org/A5088249067,https://openalex.org/A5021097809,2
https://openalex.org/A5088249067,https://openalex.org/A5023207846,2
https://openalex.org/A5088249067,https://openalex.org/A5054077929,2
https://openalex.org/A5088249067,https://openalex.org/A5059815525,1
https://openalex.org/A5088249067,https://openalex.org/A5061086963,2
https://openalex.org/A5088249067,https://openalex.org/A5063230906,1
https://openalex.org/A5088249067,https://openalex.org/A5075103191,1
